"Sector","Indicator_Group_Code","Indicator_Group_Name","Indicator_Code","Indicator_Name","Disaggregation_Type","Level_Of_Difficulty","Sex","Location","Age","Type_Of_Disability","Country_Code","Country_Name","Time","Data","Units_Of_Measure"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_2534","Adjusted prevalence of Persons aged 25 to 34 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 25 to 34 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","25 to 34","All","COM","Comoros",2020,3.578573231,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_2534","Adjusted prevalence of Persons aged 25 to 34 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 25 to 34 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","25 to 34","All","CIV","Cote d'Ivoire",2018,2.517216189,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_2534","Adjusted prevalence of Persons aged 25 to 34 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 25 to 34 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","25 to 34","All","DJI","Djibouti",2017,3.451955489,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_2534","Adjusted prevalence of Persons aged 25 to 34 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 25 to 34 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","25 to 34","All","SWZ","Eswatini",2016,3.668387228,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_2534","Adjusted prevalence of Persons aged 25 to 34 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 25 to 34 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","25 to 34","All","ETH","Ethiopia",2021,0.775938805,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_2534","Adjusted prevalence of Persons aged 25 to 34 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 25 to 34 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","25 to 34","All","GAB","Gabon",2017,2.429320962,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_2534","Adjusted prevalence of Persons aged 25 to 34 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 25 to 34 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","25 to 34","All","GMB","Gambia, The",2018,0.972744206,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_2534","Adjusted prevalence of Persons aged 25 to 34 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 25 to 34 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","25 to 34","All","GHA","Ghana",2021,0.777047657,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_2534","Adjusted prevalence of Persons aged 25 to 34 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 25 to 34 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","25 to 34","All","GTM","Guatemala",2018,1.457859872,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_2534","Adjusted prevalence of Persons aged 25 to 34 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 25 to 34 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","25 to 34","All","GIN","Guinea",2018,1.589981191,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_2534","Adjusted prevalence of Persons aged 25 to 34 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 25 to 34 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","25 to 34","All","GNB","Guinea-Bissau",2018,2.292207586,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_2534","Adjusted prevalence of Persons aged 25 to 34 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 25 to 34 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","25 to 34","All","HTI","Haiti",2017,1.517350509,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_2534","Adjusted prevalence of Persons aged 25 to 34 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 25 to 34 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","25 to 34","All","IDN","Indonesia",2019,0.506622762,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_2534","Adjusted prevalence of Persons aged 25 to 34 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 25 to 34 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","25 to 34","All","KEN","Kenya",2019,1.206689045,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_2534","Adjusted prevalence of Persons aged 25 to 34 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 25 to 34 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","25 to 34","All","KIR","Kiribati",2020,2.384839137,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_2534","Adjusted prevalence of Persons aged 25 to 34 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 25 to 34 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","25 to 34","All","LSO","Lesotho",2017,2.632135203,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_2534","Adjusted prevalence of Persons aged 25 to 34 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 25 to 34 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","25 to 34","All","LBR","Liberia",2016,1.37977291,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_2534","Adjusted prevalence of Persons aged 25 to 34 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 25 to 34 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","25 to 34","All","MWI","Malawi",2019,1.71829725,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_2534","Adjusted prevalence of Persons aged 25 to 34 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 25 to 34 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","25 to 34","All","MDV","Maldives",2009,4.233895782,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_2534","Adjusted prevalence of Persons aged 25 to 34 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 25 to 34 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","25 to 34","All","MLI","Mali",2018,1.295021275,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_2534","Adjusted prevalence of Persons aged 25 to 34 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 25 to 34 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","25 to 34","All","MRT","Mauritania",2021,1.950688493,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_2534","Adjusted prevalence of Persons aged 25 to 34 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 25 to 34 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","25 to 34","All","MUS","Mauritius",2011,0.838812515,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_2534","Adjusted prevalence of Persons aged 25 to 34 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 25 to 34 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","25 to 34","All","MEX","Mexico",2020,2.12831653,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_2534","Adjusted prevalence of Persons aged 25 to 34 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 25 to 34 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","25 to 34","All","MNG","Mongolia",2020,1.94164534,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_2534","Adjusted prevalence of Persons aged 25 to 34 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 25 to 34 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","25 to 34","All","MAR","Morocco",2014,2.440702872,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_2534","Adjusted prevalence of Persons aged 25 to 34 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 25 to 34 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","25 to 34","All","MMR","Myanmar",2014,0.542989477,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_2534","Adjusted prevalence of Persons aged 25 to 34 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 25 to 34 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","25 to 34","All","NAM","Namibia",2015,1.440635662,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_2534","Adjusted prevalence of Persons aged 25 to 34 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 25 to 34 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","25 to 34","All","NPL","Nepal",2022,1.677508832,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_2534","Adjusted prevalence of Persons aged 25 to 34 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 25 to 34 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","25 to 34","All","NER","Niger",2018,1.823598201,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_2534","Adjusted prevalence of Persons aged 25 to 34 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 25 to 34 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","25 to 34","All","NGA","Nigeria",2018,1.2428524,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_2534","Adjusted prevalence of Persons aged 25 to 34 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 25 to 34 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","25 to 34","All","PAK","Pakistan",2020,1.181345721,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_2534","Adjusted prevalence of Persons aged 25 to 34 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 25 to 34 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","25 to 34","All","PHL","Philippines",2020,0.522007498,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_2534","Adjusted prevalence of Persons aged 25 to 34 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 25 to 34 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","25 to 34","All","RWA","Rwanda",2021,1.431302316,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_2534","Adjusted prevalence of Persons aged 25 to 34 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 25 to 34 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","25 to 34","All","SEN","Senegal",2018,1.661031135,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_2534","Adjusted prevalence of Persons aged 25 to 34 years with disabilities i.e. at least a lot of functional diifficulty (% of Persons aged 25 to 34 years)","Level of difficulty, Age","At least a lot of difficulty","All","All","25 to 34","All","SLE","Sierra Leone",2018,1.376633105,"Percent"
